,current_focus_point,time
32309,6,1710159900.7522013
32310,6,1710159900.7536478
32311,6,1710159900.7549014
32312,6,1710159900.7560537
32313,6,1710159900.757309
32314,6,1710159900.758551
32315,6,1710159900.7598116
32316,6,1710159900.7610514
32317,6,1710159900.7623284
32318,6,1710159900.7635896
32319,6,1710159900.7648256
32320,6,1710159900.7660575
32321,6,1710159900.7673357
32322,6,1710159900.768303
32323,6,1710159900.769602
32324,6,1710159900.7708066
32325,6,1710159900.7720537
32326,6,1710159900.773267
32327,6,1710159900.774437
32328,6,1710159900.7756429
32329,6,1710159900.7769005
32330,6,1710159900.778167
32331,6,1710159900.7794235
32332,6,1710159900.7807028
32333,6,1710159900.781967
32334,6,1710159900.7830102
32335,6,1710159900.7840579
32336,6,1710159900.7850287
32337,6,1710159900.7860427
32338,6,1710159900.787092
32339,6,1710159900.7880976
32340,6,1710159900.789245
32341,6,1710159900.7904096
32342,6,1710159900.7915902
32343,6,1710159900.7928007
32344,6,1710159900.7939446
32345,6,1710159900.794797
32346,6,1710159900.7960548
32347,6,1710159900.797277
32348,6,1710159900.7984974
32349,6,1710159900.7997334
32350,6,1710159900.8005466
32351,6,1710159900.8017426
32352,6,1710159900.8029099
32353,6,1710159900.8040946
32354,6,1710159900.80529
32355,6,1710159900.8063731
32356,6,1710159900.8076336
32357,6,1710159900.8088732
32358,6,1710159900.8102682
32359,6,1710159900.8115585
32360,6,1710159900.8127918
32361,6,1710159900.8140109
32362,6,1710159900.8151999
32363,6,1710159900.816008
32364,6,1710159900.8172646
32365,6,1710159900.818392
32366,6,1710159900.8195796
32367,6,1710159900.8207278
32368,6,1710159900.8217149
32369,6,1710159900.8229325
32370,6,1710159900.8238428
32371,6,1710159900.8247755
32372,6,1710159900.825797
32373,6,1710159900.8266525
32374,6,1710159900.8279226
32375,6,1710159900.828945
32376,6,1710159900.8297763
32377,6,1710159900.8308153
32378,6,1710159900.8317926
32379,6,1710159900.832975
32380,6,1710159900.8339944
32381,6,1710159900.8349788
32382,6,1710159900.8360283
32383,6,1710159900.8370557
32384,6,1710159900.8379357
32385,6,1710159900.839215
32386,6,1710159900.840586
32387,6,1710159900.8416448
32388,6,1710159900.8426707
32389,6,1710159900.843609
32390,6,1710159900.8444984
32391,6,1710159900.8453796
32392,6,1710159900.8463368
32393,6,1710159900.8474927
32394,6,1710159900.848517
32395,6,1710159900.8493378
32396,6,1710159900.850177
32397,6,1710159900.8509648
32398,6,1710159900.8517194
32399,6,1710159900.8524475
32400,6,1710159900.8531594
32401,6,1710159900.854045
32402,6,1710159900.855003
32403,6,1710159900.8557625
32404,6,1710159900.8564882
32405,6,1710159900.857273
32406,6,1710159900.858158
32407,6,1710159900.8590093
32408,6,1710159900.8601768
32409,6,1710159900.8613284
32410,6,1710159900.8625834
32411,6,1710159900.863749
32412,6,1710159900.864935
32413,6,1710159900.8661087
32414,6,1710159900.8673332
32415,6,1710159900.8680758
32416,6,1710159900.869355
32417,6,1710159900.8704665
32418,6,1710159900.871671
32419,6,1710159900.8728778
32420,6,1710159900.874037
32421,6,1710159900.8751194
32422,6,1710159900.876111
32423,6,1710159900.877396
32424,6,1710159900.8786142
32425,6,1710159900.879859
32426,6,1710159900.8809738
32427,6,1710159900.8822165
32428,6,1710159900.8835242
32429,6,1710159900.884333
32430,6,1710159900.8853421
32431,6,1710159900.8865657
32432,6,1710159900.887786
32433,6,1710159900.8890142
32434,6,1710159900.890246
32435,6,1710159900.8912508
32436,6,1710159900.8924468
32437,6,1710159900.8935964
32438,6,1710159900.894806
32439,6,1710159900.8959706
32440,6,1710159900.8971064
32441,6,1710159900.8983107
32442,6,1710159900.8995245
32443,6,1710159900.9004784
32444,6,1710159900.9017012
32445,6,1710159900.9028604
32446,6,1710159900.9040184
32447,6,1710159900.9051976
32448,6,1710159900.9063747
32449,6,1710159900.9076035
32450,6,1710159900.9088585
32451,6,1710159900.9101095
32452,6,1710159900.91138
32453,6,1710159900.912626
32454,6,1710159900.9138055
32455,6,1710159900.9150217
32456,6,1710159900.9160075
32457,6,1710159900.9171808
32458,6,1710159900.9185069
32459,6,1710159900.9197247
32460,6,1710159900.9209151
32461,6,1710159900.922018
32462,6,1710159900.923035
32463,6,1710159900.9242644
32464,6,1710159900.9255233
32465,6,1710159900.9266918
32466,6,1710159900.9279509
32467,6,1710159900.9292314
32468,6,1710159900.930476
32469,6,1710159900.9317515
32470,6,1710159900.9328806
32471,6,1710159900.9341924
32472,6,1710159900.935352
32473,6,1710159900.9365416
32474,6,1710159900.937704
32475,6,1710159900.9388597
32476,6,1710159900.940071
32477,6,1710159900.9413302
32478,6,1710159900.9424055
32479,6,1710159900.943653
32480,6,1710159900.9449167
32481,6,1710159900.9461772
32482,6,1710159900.9474545
32483,6,1710159900.9487476
32484,6,1710159900.949998
32485,6,1710159900.9512274
32486,6,1710159900.952293
32487,6,1710159900.9535193
32488,6,1710159900.9548292
32489,6,1710159900.9559045
32490,6,1710159900.9572642
32491,6,1710159900.9585297
32492,6,1710159900.9599297
32493,6,1710159900.961182
32494,6,1710159900.9626622
32495,6,1710159900.9643173
32496,6,1710159900.9657695
32497,6,1710159900.9671552
32498,6,1710159900.9684458
32499,6,1710159900.9699433
32500,6,1710159900.971431
32501,6,1710159900.972691
32502,6,1710159900.97389
32503,6,1710159900.9750984
32504,6,1710159900.9764168
32505,6,1710159900.9777825
32506,6,1710159900.9788845
32507,6,1710159900.9801464
32508,6,1710159900.9813783
32509,6,1710159900.9826233
32510,6,1710159900.9838562
32511,6,1710159900.985005
32512,6,1710159900.9860187
32513,6,1710159900.9871716
32514,6,1710159900.988257
32515,6,1710159900.989339
32516,6,1710159900.990503
32517,6,1710159900.9915698
32518,6,1710159900.9928222
32519,6,1710159900.9938288
32520,6,1710159900.9949672
32521,6,1710159900.9962182
32522,6,1710159900.9973907
32523,6,1710159900.998537
32524,6,1710159900.9997416
32525,6,1710159901.0009015
32526,6,1710159901.0020146
32527,6,1710159901.0031295
32528,6,1710159901.0043023
32529,6,1710159901.005559
32530,6,1710159901.006774
32531,6,1710159901.0079846
32532,6,1710159901.009291
32533,6,1710159901.0104182
32534,6,1710159901.011698
32535,6,1710159901.01295
32536,6,1710159901.0142395
32537,6,1710159901.0155246
32538,6,1710159901.0167308
32539,6,1710159901.0178084
32540,6,1710159901.0189154
32541,6,1710159901.020258
32542,6,1710159901.0214841
32543,6,1710159901.0226738
32544,6,1710159901.0239284
32545,6,1710159901.0251946
32546,6,1710159901.0264606
32547,6,1710159901.027725
32548,6,1710159901.0289884
32549,6,1710159901.0302622
32550,6,1710159901.0314386
32551,6,1710159901.032664
32552,6,1710159901.033671
32553,6,1710159901.0349047
32554,6,1710159901.036263
32555,6,1710159901.037478
32556,6,1710159901.0389752
32557,6,1710159901.0404384
32558,6,1710159901.041766
32559,6,1710159901.0429502
32560,6,1710159901.0442047
32561,6,1710159901.0454917
32562,6,1710159901.0466273
32563,6,1710159901.047915
32564,6,1710159901.0492396
32565,6,1710159901.0505452
32566,6,1710159901.0519032
32567,6,1710159901.0532205
32568,6,1710159901.0545034
32569,6,1710159901.0557294
32570,6,1710159901.0569744
32571,6,1710159901.0582054
32572,6,1710159901.0596242
32573,6,1710159901.0613947
32574,6,1710159901.0630636
32575,6,1710159901.064785
32576,6,1710159901.0665042
32577,6,1710159901.0680537
32578,6,1710159901.069547
32579,6,1710159901.0709405
32580,6,1710159901.0721889
32581,6,1710159901.0734625
32582,6,1710159901.0746531
32583,6,1710159901.075909
32584,6,1710159901.077615
32585,6,1710159901.0788116
32586,6,1710159901.0805373
32587,6,1710159901.0823665
32588,6,1710159901.0840642
32589,6,1710159901.0855618
32590,6,1710159901.0867739
32591,6,1710159901.0882852
32592,6,1710159901.089597
32593,6,1710159901.0910857
32594,6,1710159901.092446
32595,6,1710159901.0937397
32596,6,1710159901.0951898
32597,6,1710159901.0967069
32598,6,1710159901.0981748
32599,6,1710159901.0995696
32600,6,1710159901.1006825
32601,6,1710159901.1018534
32602,6,1710159901.1033611
32603,6,1710159901.104654
32604,6,1710159901.1060328
32605,6,1710159901.1074984
32606,6,1710159901.1089678
32607,6,1710159901.1103053
32608,6,1710159901.1115618
32609,6,1710159901.1125696
32610,6,1710159901.1138754
32611,6,1710159901.1151655
32612,6,1710159901.116244
32613,6,1710159901.117678
32614,6,1710159901.1191308
32615,6,1710159901.1203253
32616,6,1710159901.121534
32617,6,1710159901.122749
32618,6,1710159901.1241598
32619,6,1710159901.1257727
32620,6,1710159901.1268435
32621,6,1710159901.128029
32622,6,1710159901.1292722
32623,6,1710159901.130363
32624,6,1710159901.1314938
32625,6,1710159901.132666
32626,6,1710159901.1338687
32627,6,1710159901.134949
32628,6,1710159901.1360188
32629,6,1710159901.1372304
32630,6,1710159901.1381395
32631,6,1710159901.1394644
32632,6,1710159901.1407187
32633,6,1710159901.141969
32634,6,1710159901.1433177
32635,6,1710159901.144622
32636,6,1710159901.1458733
32637,6,1710159901.146952
32638,6,1710159901.1482155
32639,6,1710159901.1494274
32640,6,1710159901.150639
32641,6,1710159901.151873
32642,6,1710159901.1529822
32643,6,1710159901.1540623
32644,6,1710159901.1553297
32645,6,1710159901.1566472
32646,6,1710159901.1577435
32647,6,1710159901.1588278
32648,6,1710159901.1602082
32649,6,1710159901.1615508
32650,6,1710159901.1627882
32651,6,1710159901.164067
32652,6,1710159901.1653352
32653,6,1710159901.1665957
32654,6,1710159901.1678207
32655,6,1710159901.168955
32656,6,1710159901.1700306
32657,6,1710159901.171161
32658,6,1710159901.1723588
32659,6,1710159901.1736403
32660,6,1710159901.174818
32661,6,1710159901.1760743
32662,6,1710159901.1772387
32663,6,1710159901.1785216
32664,6,1710159901.179792
32665,6,1710159901.1810818
32666,6,1710159901.1823409
32667,6,1710159901.1835477
32668,6,1710159901.1846535
32669,6,1710159901.1858215
32670,6,1710159901.186955
32671,6,1710159901.188093
32672,6,1710159901.1891441
32673,6,1710159901.1901658
32674,6,1710159901.1913052
32675,6,1710159901.192626
32676,6,1710159901.1938868
32677,6,1710159901.1949186
32678,6,1710159901.1958973
32679,6,1710159901.197154
32680,6,1710159901.1983924
32681,6,1710159901.1996305
32682,6,1710159901.200776
32683,6,1710159901.2020648
32684,6,1710159901.203483
32685,6,1710159901.2047324
32686,6,1710159901.2059398
32687,6,1710159901.207127
32688,6,1710159901.208404
32689,6,1710159901.2096283
32690,6,1710159901.2108452
32691,6,1710159901.2121184
32692,6,1710159901.2134037
32693,6,1710159901.2146401
32694,6,1710159901.2158778
32695,6,1710159901.2170074
32696,6,1710159901.2181802
32697,6,1710159901.219521
32698,6,1710159901.2207408
32699,6,1710159901.2219136
32700,6,1710159901.2230904
32701,6,1710159901.2243016
32702,6,1710159901.225565
32703,6,1710159901.226846
32704,6,1710159901.2281191
32705,6,1710159901.229381
32706,6,1710159901.2306037
32707,6,1710159901.2317407
32708,6,1710159901.2328286
32709,6,1710159901.2340846
32710,6,1710159901.235427
32711,6,1710159901.2366478
32712,6,1710159901.237802
32713,6,1710159901.2390156
32714,6,1710159901.2400155
32715,6,1710159901.241036
32716,6,1710159901.2418783
32717,6,1710159901.2431388
32718,6,1710159901.2444243
32719,6,1710159901.2454736
32720,6,1710159901.2466192
32721,6,1710159901.2479374
32722,6,1710159901.249203
32723,6,1710159901.2504373
32724,6,1710159901.2516296
32725,6,1710159901.2527566
32726,6,1710159901.2540238
32727,6,1710159901.255077
32728,6,1710159901.2569487
32729,6,1710159901.2584994
32730,6,1710159901.2597523
32731,6,1710159901.261036
32732,6,1710159901.2622955
32733,6,1710159901.2635767
32734,6,1710159901.2648642
32735,6,1710159901.2661388
32736,6,1710159901.2674184
32737,6,1710159901.2683043
32738,6,1710159901.2696533
32739,6,1710159901.2708907
32740,6,1710159901.2721322
32741,6,1710159901.2733579
32742,6,1710159901.2745543
32743,6,1710159901.2759306
32744,6,1710159901.2772257
32745,6,1710159901.2784953
32746,6,1710159901.279769
32747,6,1710159901.2810726
32748,6,1710159901.2823484
32749,6,1710159901.2835946
32750,6,1710159901.2846837
32751,6,1710159901.2858846
32752,6,1710159901.286818
32753,6,1710159901.287968
32754,6,1710159901.2889032
32755,6,1710159901.2900348
32756,6,1710159901.2911992
32757,6,1710159901.2922966
32758,6,1710159901.29361
32759,6,1710159901.294559
32760,6,1710159901.295772
32761,6,1710159901.2970426
32762,6,1710159901.2982728
32763,6,1710159901.2995262
32764,6,1710159901.3006763
32765,6,1710159901.3017619
32766,6,1710159901.3029299
32767,6,1710159901.3041334
32768,6,1710159901.3053453
32769,6,1710159901.3064637
32770,6,1710159901.3077595
32771,6,1710159901.3089025
32772,6,1710159901.3103113
32773,6,1710159901.3115957
32774,6,1710159901.3128693
32775,6,1710159901.3141315
32776,6,1710159901.3154576
32777,6,1710159901.3167279
32778,6,1710159901.317916
32779,6,1710159901.3189428
32780,6,1710159901.3202443
32781,6,1710159901.3214903
32782,6,1710159901.3227773
32783,6,1710159901.324092
32784,6,1710159901.3252656
32785,6,1710159901.3265002
32786,6,1710159901.3276427
32787,6,1710159901.3289325
32788,6,1710159901.3301897
32789,6,1710159901.3315663
32790,6,1710159901.3328233
32791,6,1710159901.3339953
32792,6,1710159901.3352015
32793,6,1710159901.3364508
32794,6,1710159901.3375988
32795,6,1710159901.3387537
32796,6,1710159901.339957
32797,6,1710159901.3411965
32798,6,1710159901.3423996
32799,6,1710159901.3437755
32800,6,1710159901.3450475
32801,6,1710159901.346263
32802,6,1710159901.3475323
32803,6,1710159901.3488133
32804,6,1710159901.3500652
32805,6,1710159901.3513286
32806,6,1710159901.3525825
32807,6,1710159901.3537323
