,ID,time,speech
765,000765,1710159913.645789,please look at my face 
766,000766,1710159913.7489612,please look at my face 
767,000767,1710159913.813421,please look at my face 
768,000768,1710159913.8702478,please look at my face 
769,000769,1710159913.9408545,please look at my face 
770,000770,1710159914.0274656,please look at my face 
771,000771,1710159914.2236574,please look at my face 
772,000772,1710159914.4279497,please look at my face 
773,000773,1710159914.6328943,please look at my face 
774,000774,1710159914.8389885,please look at my face 
775,000775,1710159914.9301682,please look at my face 
776,000776,1710159915.0109572,please look at my face 
777,000777,1710159915.0954237,please look at my face 
778,000778,1710159915.1808407,please look at my face 
779,000779,1710159915.350399,please look at my face 
780,000780,1710159915.4064887,please look at my face 
781,000781,1710159915.488398,please look at my face 
782,000782,1710159915.5628142,please look at my face 
783,000783,1710159915.6494963,please look at my face 
784,000784,1710159915.720267,please look at my face 
785,000785,1710159915.7824278,please look at my face 
786,000786,1710159915.8402548,please look at my face 
787,000787,1710159915.9180334,please look at my face 
788,000788,1710159916.0195823,please look at my face 
789,000789,1710159916.0783677,please look at my face 
790,000790,1710159916.143779,please look at my face 
791,000791,1710159916.2053168,please look at my face 
792,000792,1710159916.2841487,please look at my face 
793,000793,1710159916.3705235,please look at my face 
794,000794,1710159916.439115,please look at my face 
795,000795,1710159916.5204418,please look at my face 
796,000796,1710159916.5833037,please look at my face 
797,000797,1710159916.6456978,please look at my face 
798,000798,1710159916.7198265,please look at my face 
799,000799,1710159916.7897491,please look at my face 
800,000800,1710159916.8750434,please look at my face 
801,000801,1710159916.9498682,please look at my face 
802,000802,1710159917.0144823,please look at my face 
803,000803,1710159917.0741537,please look at my face 
804,000804,1710159917.1570368,please look at my face 
805,000805,1710159917.205137,please look at my face 
806,000806,1710159917.3203647,please look at my face 
807,000807,1710159917.3850362,please look at my face 
808,000808,1710159917.4425087,please look at my face 
809,000809,1710159917.5277407,please look at my face 
810,000810,1710159917.6113722,please look at my face 
811,000811,1710159917.6787477,please look at my face 
812,000812,1710159917.7731616,please look at my face 
813,000813,1710159917.845586,please look at my face 
814,000814,1710159917.905948,please look at my face 
815,000815,1710159917.9866982,please look at my face 
816,000816,1710159918.0529652,please look at my face 
817,000817,1710159918.1170058,please look at my face 
818,000818,1710159918.175917,please look at my face 
819,000819,1710159918.2774575,please look at my face 
820,000820,1710159918.3584304,please look at my face 
821,000821,1710159918.4446805,please look at my face 
822,000822,1710159918.5223298,please look at my face 
823,000823,1710159918.613979,please look at my face 
824,000824,1710159918.6830478,please look at my face 
825,000825,1710159918.780436,please look at my tablet
826,000826,1710159918.8394496,please look at my tablet
827,000827,1710159919.0361571,please look at my tablet
828,000828,1710159919.1444705,please look at my tablet
829,000829,1710159919.214679,please look at my tablet
830,000830,1710159919.2764714,please look at my tablet
831,000831,1710159919.352015,please look at my tablet
832,000832,1710159919.4593837,please look at my tablet
833,000833,1710159919.5486958,please look at my tablet
834,000834,1710159919.6154113,please look at my tablet
835,000835,1710159919.6790745,please look at my tablet
836,000836,1710159919.7760353,please look at my tablet
837,000837,1710159919.845694,please look at my tablet
838,000838,1710159919.9263463,please look at my tablet
839,000839,1710159920.003201,please look at my tablet
840,000840,1710159920.0764997,please look at my tablet
841,000841,1710159920.145378,please look at my tablet
842,000842,1710159920.2024503,please look at my tablet
843,000843,1710159920.2805417,please look at my tablet
844,000844,1710159920.350169,please look at my tablet
845,000845,1710159920.4215064,please look at my tablet
846,000846,1710159920.501375,please look at my tablet
847,000847,1710159920.5701065,please look at my tablet
848,000848,1710159920.6422932,please look at my tablet
849,000849,1710159920.717769,please look at my tablet
850,000850,1710159920.788476,please look at my tablet
851,000851,1710159920.8441823,please look at my tablet
852,000852,1710159920.918175,please look at my tablet
853,000853,1710159920.9760978,please look at my tablet
854,000854,1710159921.0498824,please look at my tablet
855,000855,1710159921.1184735,please look at my tablet
856,000856,1710159921.1747801,please look at my tablet
857,000857,1710159921.2913363,please look at my tablet
858,000858,1710159921.3707514,please look at my tablet
859,000859,1710159921.4423983,please look at my tablet
860,000860,1710159921.508054,please look at my tablet
861,000861,1710159921.57602,please look at my tablet
862,000862,1710159921.6466804,please look at my tablet
863,000863,1710159921.7139637,please look at my tablet
864,000864,1710159921.7737231,please look at my tablet
865,000865,1710159921.8572164,please look at my tablet
866,000866,1710159921.9378822,please look at my tablet
867,000867,1710159922.0367339,please look at my tablet
868,000868,1710159922.1326737,please look at my tablet
869,000869,1710159922.2176285,please look at my tablet
870,000870,1710159922.2711656,please look at my tablet
871,000871,1710159922.3466954,please look at my tablet
872,000872,1710159922.4059122,please look at my tablet
873,000873,1710159922.4814596,please look at my tablet
874,000874,1710159922.5611386,please look at my tablet
875,000875,1710159922.6437826,please look at my tablet
876,000876,1710159922.7081168,please look at my tablet
877,000877,1710159922.7759342,please look at my tablet
878,000878,1710159922.8794386,please look at my tablet
879,000879,1710159922.9469018,please look at my tablet
880,000880,1710159923.0401623,please look at my tablet
881,000881,1710159923.1110742,please look at my tablet
882,000882,1710159923.2092712,please look at my tablet
883,000883,1710159923.271603,please look at my tablet
884,000884,1710159923.3365827,please look at my tablet
885,000885,1710159923.410691,please look at my tablet
886,000886,1710159923.4769979,please look at my tablet
887,000887,1710159923.5653834,please look at my tablet
888,000888,1710159923.6440253,please look at my tablet
889,000889,1710159923.7077837,please look at my tablet
890,000890,1710159923.7721524,please look at my tablet
891,000891,1710159923.8422856,please look at my tablet
892,000892,1710159923.9141886,please look at my tablet
893,000893,1710159923.987015,please look at my tablet
894,000894,1710159924.066231,please look at my tablet
895,000895,1710159924.13472,please look at my tablet
896,000896,1710159924.2421498,please look at my tablet
897,000897,1710159924.3099148,please look at my tablet
898,000898,1710159924.383882,please look at my tablet
899,000899,1710159924.440762,please look at my tablet
900,000900,1710159924.5668278,please look at my left elbow
901,000901,1710159924.6461759,please look at my left elbow
902,000902,1710159924.7202907,please look at my left elbow
903,000903,1710159924.8059976,please look at my left elbow
904,000904,1710159924.8796132,please look at my left elbow
905,000905,1710159925.1805816,please look at my left elbow
906,000906,1710159925.3851807,please look at my left elbow
907,000907,1710159925.5897357,please look at my left elbow
908,000908,1710159925.6727583,please look at my left elbow
909,000909,1710159925.7829459,please look at my left elbow
910,000910,1710159925.848172,please look at my left elbow
911,000911,1710159925.9356256,please look at my left elbow
912,000912,1710159926.0422728,please look at my left elbow
913,000913,1710159926.1209106,please look at my left elbow
914,000914,1710159926.2096837,please look at my left elbow
915,000915,1710159926.2741425,please look at my left elbow
916,000916,1710159926.3490987,please look at my left elbow
917,000917,1710159926.4099643,please look at my left elbow
918,000918,1710159926.476421,please look at my left elbow
919,000919,1710159926.54651,please look at my left elbow
920,000920,1710159926.608542,please look at my left elbow
921,000921,1710159926.671548,please look at my left elbow
922,000922,1710159926.7439888,please look at my left elbow
923,000923,1710159926.8216717,please look at my left elbow
924,000924,1710159926.9189765,please look at my left elbow
925,000925,1710159927.0046425,please look at my left elbow
926,000926,1710159927.075817,please look at my left elbow
927,000927,1710159927.1311004,please look at my left elbow
928,000928,1710159927.2085578,please look at my left elbow
929,000929,1710159927.2792053,please look at my left elbow
930,000930,1710159927.3563201,please look at my left elbow
931,000931,1710159927.4376478,please look at my left elbow
932,000932,1710159927.547691,please look at my left elbow
933,000933,1710159927.6146958,please look at my left elbow
934,000934,1710159927.6751795,please look at my left elbow
935,000935,1710159927.7370214,please look at my left elbow
936,000936,1710159927.8021398,please look at my left elbow
937,000937,1710159927.8657882,please look at my left elbow
938,000938,1710159927.9511073,please look at my left elbow
939,000939,1710159928.0468984,please look at my left elbow
940,000940,1710159928.1097717,please look at my left elbow
941,000941,1710159928.186191,please look at my left elbow
942,000942,1710159928.2671134,please look at my left elbow
943,000943,1710159928.351572,please look at my left elbow
944,000944,1710159928.5176702,please look at my left elbow
945,000945,1710159929.1102328,please look at my left elbow
946,000946,1710159929.1725261,please look at my left elbow
947,000947,1710159929.232495,please look at my left elbow
948,000948,1710159929.3065012,please look at my left elbow
949,000949,1710159929.3680673,please look at my left elbow
950,000950,1710159929.4367943,please look at my left elbow
951,000951,1710159929.545002,please look at my left elbow
952,000952,1710159929.614696,please look at my left elbow
953,000953,1710159929.6717148,please look at my left elbow
954,000954,1710159929.7327456,please look at my left elbow
955,000955,1710159929.851222,please look at my left elbow
956,000956,1710159929.902165,please look at my left elbow
957,000957,1710159929.9863162,please look at my left elbow
958,000958,1710159930.0762165,please look at my left elbow
959,000959,1710159930.1757214,please look at my left elbow
960,000960,1710159930.2654514,please look at my right elbow
961,000961,1710159930.600984,please look at my right elbow
962,000962,1710159930.6714745,please look at my right elbow
963,000963,1710159930.7347221,please look at my right elbow
964,000964,1710159930.8430872,please look at my right elbow
965,000965,1710159930.9014769,please look at my right elbow
966,000966,1710159930.989614,please look at my right elbow
967,000967,1710159931.076381,please look at my right elbow
968,000968,1710159931.1441565,please look at my right elbow
969,000969,1710159931.201284,please look at my right elbow
970,000970,1710159931.2687483,please look at my right elbow
971,000971,1710159931.3254514,please look at my right elbow
972,000972,1710159931.435832,please look at my right elbow
973,000973,1710159931.5315986,please look at my right elbow
974,000974,1710159931.598391,please look at my right elbow
975,000975,1710159931.6662757,please look at my right elbow
976,000976,1710159931.7435932,please look at my right elbow
977,000977,1710159931.8333948,please look at my right elbow
978,000978,1710159931.902763,please look at my right elbow
979,000979,1710159931.976525,please look at my right elbow
980,000980,1710159932.032787,please look at my right elbow
981,000981,1710159932.1062307,please look at my right elbow
982,000982,1710159932.179969,please look at my right elbow
983,000983,1710159932.266214,please look at my right elbow
984,000984,1710159932.3391967,please look at my right elbow
985,000985,1710159932.4023902,please look at my right elbow
986,000986,1710159932.4729316,please look at my right elbow
987,000987,1710159932.5320523,please look at my right elbow
988,000988,1710159932.6253932,please look at my right elbow
989,000989,1710159932.6987524,please look at my right elbow
990,000990,1710159932.7734425,please look at my right elbow
991,000991,1710159932.8321877,please look at my right elbow
992,000992,1710159932.9028146,please look at my right elbow
993,000993,1710159932.9797704,please look at my right elbow
994,000994,1710159933.033975,please look at my right elbow
995,000995,1710159933.1025136,please look at my right elbow
996,000996,1710159933.1816015,please look at my right elbow
997,000997,1710159933.2631068,please look at my right elbow
998,000998,1710159933.3326063,please look at my right elbow
999,000999,1710159933.4059417,please look at my right elbow
1000,001000,1710159933.4747608,please look at my right elbow
1001,001001,1710159933.5287132,please look at my right elbow
1002,001002,1710159933.6162295,please look at my right elbow
1003,001003,1710159933.6946182,please look at my right elbow
1004,001004,1710159933.8001773,please look at my right elbow
1005,001005,1710159933.8689532,please look at my right elbow
1006,001006,1710159933.9315977,please look at my right elbow
1007,001007,1710159934.0360153,please look at my right elbow
1008,001008,1710159934.1076772,please look at my right elbow
1009,001009,1710159934.1796308,please look at my right elbow
1010,001010,1710159934.2404408,please look at my right elbow
1011,001011,1710159934.3048327,please look at my right elbow
1012,001012,1710159934.3805072,please look at my right elbow
1013,001013,1710159934.4419553,please look at my right elbow
1014,001014,1710159934.530612,please look at my right elbow
1015,001015,1710159934.602416,please look at my right elbow
1016,001016,1710159934.6641042,please look at my right elbow
1017,001017,1710159934.7343562,please look at my right elbow
1018,001018,1710159934.8036716,please look at my right elbow
1019,001019,1710159934.8593733,please look at my right elbow
1020,001020,1710159934.9283829,please look at my right elbow
1021,001021,1710159935.1138794,please look at my right elbow
1022,001022,1710159935.212398,please look at my right elbow
1023,001023,1710159935.3005815,please look at my right elbow
1024,001024,1710159935.3698575,please look at my right elbow
1025,001025,1710159935.4310293,please look at my right elbow
1026,001026,1710159935.4946952,please look at my right elbow
1027,001027,1710159935.5746763,please look at my right elbow
1028,001028,1710159935.640325,please look at my right elbow
1029,001029,1710159935.6979983,please look at my right elbow
1030,001030,1710159935.8344705,please look at my right elbow
1031,001031,1710159935.901794,please look at my right elbow
1032,001032,1710159935.9870074,please look at my right elbow
1033,001033,1710159936.0676775,
1034,001034,1710159936.1278994,
1035,001035,1710159936.3429623,
1036,001036,1710159936.443057,
1037,001037,1710159936.6498237,
1038,001038,1710159936.8543603,
1039,001039,1710159936.9301848,
1040,001040,1710159937.0252357,
1041,001041,1710159937.0923107,
1042,001042,1710159937.1930118,
1043,001043,1710159937.2968361,
1044,001044,1710159937.380909,
1045,001045,1710159937.4622154,
1046,001046,1710159937.5271492,
1047,001047,1710159937.6198149,
1048,001048,1710159937.6975834,
1049,001049,1710159937.8780794,
1050,001050,1710159938.0362945,
1051,001051,1710159938.0960927,
1052,001052,1710159938.161885,
1053,001053,1710159938.2289872,
1054,001054,1710159938.301632,
1055,001055,1710159938.3907871,
1056,001056,1710159938.461309,
1057,001057,1710159938.5312474,
1058,001058,1710159938.6987877,
1059,001059,1710159938.903287,
1060,001060,1710159938.965577,
1061,001061,1710159939.0363448,
1062,001062,1710159939.0985014,
1063,001063,1710159939.1688166,
1064,001064,1710159939.2494678,
1065,001065,1710159939.3282025,
1066,001066,1710159939.5168726,
1067,001067,1710159939.61876,
1068,001068,1710159939.7190895,
1069,001069,1710159939.926882,
1070,001070,1710159940.0376835,
1071,001071,1710159940.105327,
1072,001072,1710159940.1703706,
1073,001073,1710159940.2425435,
1074,001074,1710159940.3148777,
1075,001075,1710159940.440316,
1076,001076,1710159940.4983406,
1077,001077,1710159940.5694108,
1078,001078,1710159940.6266575,
1079,001079,1710159940.6929862,
1080,001080,1710159940.7617636,
1081,001081,1710159940.8252797,
1082,001082,1710159940.9024463,
1083,001083,1710159940.9658496,
1084,001084,1710159941.0581315,
1085,001085,1710159941.1319253,
1086,001086,1710159941.2261643,
1087,001087,1710159941.4628532,
1088,001088,1710159941.6676428,
1089,001089,1710159941.73144,
1090,001090,1710159941.8721492,
1091,001091,1710159941.9353206,
1092,001092,1710159942.0765336,
1093,001093,1710159942.281212,
1094,001094,1710159942.3620293,
1095,001095,1710159942.4355845,
1096,001096,1710159942.4977543,
1097,001097,1710159942.5846522,
1098,001098,1710159942.6594894,
1099,001099,1710159942.7313917,
1100,001100,1710159942.7951126,
1101,001101,1710159942.8657184,
1102,001102,1710159942.9357243,
1103,001103,1710159943.1022527,
1104,001104,1710159943.1639483,
1105,001105,1710159943.2436478,
1106,001106,1710159943.341708,
1107,001107,1710159943.4330676,
1108,001108,1710159943.5261838,
1109,001109,1710159943.7152722,
1110,001110,1710159943.9194148,
1111,001111,1710159944.0311158,
1112,001112,1710159944.0876422,
1113,001113,1710159944.162458,
1114,001114,1710159944.231471,
1115,001115,1710159944.293827,
1116,001116,1710159944.3575907,
1117,001117,1710159944.443803,
1118,001118,1710159944.523394,
1119,001119,1710159944.5910897,
1120,001120,1710159944.6596491,
1121,001121,1710159944.7249184,
1122,001122,1710159944.8415306,
1123,001123,1710159944.9339592,
1124,001124,1710159945.041304,
1125,001125,1710159945.0960455,
1126,001126,1710159945.1772356,
1127,001127,1710159945.2649677,
1128,001128,1710159945.3273752,
1129,001129,1710159945.424849,
1130,001130,1710159945.4968972,
1131,001131,1710159945.5706472,
1132,001132,1710159945.6452649,
1133,001133,1710159945.7247217,
1134,001134,1710159945.8245864,
1135,001135,1710159945.8920262,
1136,001136,1710159945.9645512,
1137,001137,1710159946.0633657,
1138,001138,1710159946.1213036,
1139,001139,1710159946.2195916,
1140,001140,1710159946.3787692,
1141,001141,1710159946.466388,
1142,001142,1710159946.5617468,
1143,001143,1710159947.059681,
1144,001144,1710159947.1224074,
1145,001145,1710159947.2200007,
1146,001146,1710159947.3348296,
1147,001147,1710159947.3986487,
1148,001148,1710159947.457075,
1149,001149,1710159947.528477,
1150,001150,1710159947.621815,
1151,001151,1710159947.6946275,
1152,001152,1710159947.7606003,
1153,001153,1710159947.8250096,
1154,001154,1710159947.9088047,
1155,001155,1710159948.2231553,
1156,001156,1710159948.4278185,
1157,001157,1710159948.5117242,
1158,001158,1710159948.620541,
1159,001159,1710159948.691952,
1160,001160,1710159948.7650232,
1161,001161,1710159948.8481522,
1162,001162,1710159948.9466648,
1163,001163,1710159949.011521,
1164,001164,1710159949.0984683,
1165,001165,1710159949.181237,
1166,001166,1710159949.263751,
1167,001167,1710159949.3250897,
1168,001168,1710159949.4308627,
1169,001169,1710159949.4959438,
1170,001170,1710159949.554768,
1171,001171,1710159949.6443422,
1172,001172,1710159949.725304,
1173,001173,1710159949.826686,
1174,001174,1710159949.8950818,
1175,001175,1710159949.9716523,
1176,001176,1710159950.057501,
